# freq,S11,S22
 (3.364920655322414245e-01+1.905045319758534861e-01j), (3.090897277125275178e-01+6.087916892331524110e-02j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (4.236445766461585105e-01+3.733688747018613086e-01j), (2.524577902518883032e-01+4.616900450506118414e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (7.820713903766037811e-01+4.207394231198726686e-01j), (9.597836300492195161e-01+5.253570069045830904e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (8.333701223013232351e-01+7.711355515392362969e-01j), (1.375146772350491764e-01+9.658884850180929904e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (5.492227157366792456e-01+4.106548577924584720e-03j), (1.605609822579696644e-01+7.646447769255215743e-02j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (5.185300887135666503e-01+5.831663785972750480e-01j), (9.051782947768787224e-01+6.434291618487877340e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (7.882795369001266428e-01+1.143988782588368780e-01j), (8.810331529418797825e-01+8.301322456973332375e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (2.456783261589081668e-01+7.020135674458222175e-01j), (3.094331155636891317e-01+4.529869717491478154e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (8.437294498640506291e-01+4.310120707701347031e-01j), (5.282083440472306046e-01+2.468977032977117680e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (2.045468689229105186e-01+9.059396140742080883e-01j), (3.221613074863585169e-01+7.447523105604236804e-02j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (2.816030747112814314e-01+3.229145145342400269e-01j), (6.064745326899908529e-01+6.896689646342086810e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (2.083395311001871031e-01+6.710896409871882629e-01j), (9.315253166818137087e-01+8.605338105924821290e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (7.795931702193907853e-01+4.406538884670803125e-01j), (1.215873283021425832e-01+4.333261661961542721e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (7.168815826417154202e-01+8.334740548829643325e-01j), (7.879820064969544902e-01+5.641417610988797016e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (4.676870722442385553e-01+9.534794128938217650e-02j), (7.206086578950184895e-01+9.184439424805280749e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (7.599388364781834992e-01+8.152052743827464809e-02j), (9.914150135157528965e-01+7.890842501428951827e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (4.215497206192656554e-01+2.543815507632635198e-01j), (4.708532764791791836e-01+1.960312208909237297e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (2.116416227677421213e-01+6.856770908679724608e-01j), (4.093806209292997211e-01+7.344155436951238514e-02j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (6.212682617050721001e-01+3.631515478432174593e-01j), (5.158568541599485302e-01+6.692933809465673178e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (6.960993555998109539e-01+6.160654704585988295e-02j), (4.366054619272440318e-01+2.143159748078374838e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (3.121763843810517747e-01+3.752817530525880407e-01j), (8.314959738177007953e-02+8.462409246646440675e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (6.739767649057446519e-01+7.412260217172761401e-01j), (7.653476770911039617e-01+5.073929701305297524e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (2.077067291346889055e-01+1.549386316102951966e-02j), (4.699471713605190004e-01+9.921258247523715434e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (7.048260663989193153e-01+2.664912019368859131e-01j), (3.651357578071223742e-01+7.352386286557452966e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (7.799365660278874124e-01+9.993966921053597519e-01j), (8.525596512017459272e-01+1.116256240628829000e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (5.753358623003528294e-01+1.666759610774382061e-01j), (5.193024402145463014e-01+2.686197233089507863e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (4.004588242044412327e-01+1.023153013832944769e-01j), (1.032468652860021319e-01+8.501009862924276961e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (5.083517794872762785e-01+7.093266028546802993e-01j), (5.436909527936085729e-01+5.208337468058490405e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (4.431203748783767438e-01+4.578335383005167625e-01j), (9.550100352210579846e-01+2.800743410543512502e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (9.848354286170111216e-01+1.901465982054953985e-01j), (5.266880874552504199e-01+7.474222505389438442e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (1.745900276206073798e-01+3.130822689168419881e-01j), (2.195720732521166951e-03+7.563615398988975391e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (4.510190639999158702e-01+7.115722622212761195e-01j), (3.250784396565278289e-01+4.169426636716295764e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (7.091129649685616876e-01+2.825568731592731364e-01j), (1.539493651961227894e-01+2.904376874837373279e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (1.595374159264691949e-01+3.205644946528164452e-01j), (1.951732102990169082e-01+9.307724627552053098e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (9.169100223069321931e-01+6.819259642013049127e-01j), (4.523030550156170726e-01+3.539367300471304434e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (6.173654481974344410e-02+5.697674948283805163e-01j), (1.211305081924851645e-01+2.562289247471104536e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (2.818723334410611070e-02+9.827825175065938446e-01j), (7.265461154039479785e-01+9.257102585638360415e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (7.603672120283954117e-01+8.558881620995799633e-01j), (2.235677106612775633e-01+5.566821489374104148e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (5.148613623557615204e-01+3.490528648696706870e-01j), (8.953586423340709199e-02+4.746332957169822064e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (1.855533477289127431e-01+6.058149160119674637e-01j), (5.656433234258411158e-01+1.861748526568097750e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (4.001614447958194987e-01+2.244132241567138308e-01j), (8.281666673659398015e-01+5.704332061728598635e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (4.133336415209327708e-01+4.599916649256461376e-01j), (1.548700616423450693e-01+1.301056227119253839e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (3.782360490289532473e-01+5.910400280506603599e-01j), (9.258461628897289852e-01+8.025651608694648331e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (4.628861518898186311e-03+9.922490028558337283e-01j), (3.874927271863463085e-01+5.924733385043313705e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (2.384322276937791418e-01+3.077081017612871561e-01j), (3.074999459616472031e-01+8.214090893900867218e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (6.030815065846987233e-01+7.880219126381968753e-01j), (1.200557054899317189e-01+1.799191915453899338e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (6.496064849918691264e-01+2.962976594702462219e-01j), (3.848634090741833713e-01+1.327212119047969097e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (4.685068874668485428e-02+3.004559137953315417e-01j), (5.254042630665400893e-01+7.143981399531673659e-02j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (2.290783575698328578e-01+9.826998239522579670e-01j), (2.025951315587597446e-01+2.067027094934954512e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (2.641857633340448652e-01+7.776400118193795841e-01j), (2.106840698235894482e-01+2.417878670242992190e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (6.381435203911017817e-01+2.313207951026452491e-02j), (2.220356793174449450e-03+8.170961537790596418e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (1.872164103819874414e-01+1.170626695198212497e-01j), (7.806095248876948611e-01+7.952791308913045309e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (4.066324351548544769e-01+5.342579783407235272e-01j), (2.463049752844893581e-01+5.256246786470005761e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (3.583030463132059751e-01+3.228160577914721552e-01j), (9.978810854114761320e-02+2.804103183597586035e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (8.917072742771942062e-01+1.476934050046551095e-01j), (2.549253224105050286e-01+4.596444372269458123e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (9.270998808006658543e-01+4.107748676716621583e-01j), (6.295893025860904713e-01+5.233747329511133639e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (7.930701261979401506e-01+8.245163070273451300e-01j), (5.593878735042636663e-01+8.185090636557141863e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (4.664678503284602762e-02+3.617180902591893288e-01j), (6.162702105762961624e-01+5.759840674860134957e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (2.654137649977955649e-01+8.526396248480919704e-01j), (5.441235986883357079e-01+2.994184381122899641e-02j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (5.645414693121448835e-01+7.951847426019660325e-01j), (4.185506476522531383e-01+2.468647644734802693e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (5.637086974154825736e-01+5.155070288858294436e-01j), (3.278518445552911498e-01+1.025818018225543860e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (6.021329314613250716e-01+4.414735284252552239e-01j), (4.738016278236989454e-02+7.346858003804367376e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (8.346039152709927578e-03+8.096487790340470836e-01j), (1.867492279085242179e-01+9.001728969733796548e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (1.484673448427820119e-02+6.785496593652780017e-01j), (7.994652979774403700e-01+5.777904276113053905e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (2.479385622222992636e-01+1.326049467211002364e-01j), (6.266394528172339884e-01+3.339725460187972228e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (2.799863654862156936e-01+3.854676201769172694e-01j), (9.255973546998105261e-01+5.467290514178225758e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (5.696100989954411276e-02+3.541048972276735762e-01j), (9.008582764240616880e-01+2.751868795991969652e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (7.005001919373968766e-01+4.851845902095904828e-01j), (4.206706447936675586e-01+9.070123763636790404e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (2.389984466227084159e-01+9.244161737396100476e-01j), (3.345433168161238147e-02+9.842323369509079489e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (4.994319003205108798e-01+4.683479449436915854e-01j), (8.723466937755275374e-02+9.733388620497955834e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (5.695880594758763182e-01+2.442117261105708481e-01j), (6.187183285199038263e-01+4.027562760077809667e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (7.010137386480163046e-01+8.060161351000338925e-01j), (3.713373380306177474e-01+9.545684011650368284e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (6.914730144031768777e-01+3.054184660830450149e-01j), (8.308252956251589438e-01+3.746590263168427803e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (5.010159839395356141e-01+7.048823524942660068e-01j), (6.234620773329404564e-01+4.726317214508066744e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (3.413846163656117927e-01+5.263595185091481943e-01j), (3.438512325410982839e-01+7.449728211598680705e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (3.678103422432905667e-01+9.247186188477917179e-01j), (4.815620979796590984e-01+5.237699743614873116e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (5.005062128604875760e-02+1.875912313347235516e-01j), (8.138140619505285223e-02+7.402896238735104939e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (5.245077662999356738e-01+8.674676940766976596e-01j), (1.472721597874094845e-01+8.993119445948282165e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (1.989339083176006051e-01+9.479091505319265920e-01j), (1.871759257809283428e-01+1.166158883187751183e-02j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (4.597504064755862929e-01+4.323652565645594859e-01j), (6.078537576200043757e-01+2.233713854693994971e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (2.412545271627781762e-01+5.539210279347718258e-01j), (5.320000760697587427e-01+1.807212789742429493e-02j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (3.827754248717292196e-01+3.610222331244870020e-01j), (9.070239462470125469e-01+9.348182779419860200e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (6.374228234978078778e-01+2.598275053240963750e-01j), (6.235059721087951035e-01+6.499275259120916859e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (7.226473908794596168e-01+1.445276454617161477e-01j), (7.906880561342362057e-01+8.588403078791662093e-02j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (7.241474494983015653e-01+6.093111791820774448e-01j), (1.591271432998198065e-02+5.811595354888696718e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (8.755664142901076197e-02+3.720664654838893304e-01j), (2.418006651992073985e-01+9.146697786450760370e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (5.389181654343246919e-01+8.173085335949381580e-02j), (3.252313248690112957e-01+9.812407458770215918e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (9.490894687532336338e-02+1.748539283362027241e-01j), (2.583658671429023279e-01+3.872789148325491704e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (9.017373712129805874e-02+4.536886338560903731e-01j), (3.033409279632475197e-01+9.009733228401238803e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (8.433085985612567281e-01+3.349032468593889922e-01j), (2.141028562273334934e-01+6.571681504648777539e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (3.136215394104494569e-01+4.764832197407757874e-01j), (7.621507671895224600e-01+9.614761206163864315e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (5.969728605651861697e-01+3.082055592815584610e-01j), (6.749620017202003774e-01+7.709625364747861864e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (7.786649031818145827e-01+5.656088789488736834e-01j), (4.535447488472972299e-01+4.529282940495737986e-02j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (7.614227996191542669e-01+8.564866769907991673e-01j), (1.251564018685347168e-01+6.373304018864832665e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (9.992526159604628866e-01+8.331961275942325607e-01j), (5.933981911758323680e-02+9.659561351583177968e-01j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (5.685661546463377514e-01+6.146551487089916277e-01j), (1.389954496238021697e-02+4.160686785741821714e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (7.606251964075390060e-01+5.206135295475350366e-01j), (9.539538105511926602e-01+9.670538279697675765e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (6.100325058021894842e-01+4.360296617570703637e-01j), (1.879478533573608612e-02+9.538769907416596583e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (7.036929625949004397e-01+4.560753289670810284e-01j), (5.596323530496568610e-01+1.486555204525573659e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (3.830710141450456296e-01+5.406449440620253455e-02j), (2.142258753457171316e-02+5.085628329344493714e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (3.130311109122642099e-01+6.892374037270038167e-01j), (4.109669728658771337e-01+2.304351853470457678e-01j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (8.988414942237634708e-01+6.861852466909164061e-01j), (8.414265666664255683e-03+7.867221971751436893e-02j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (7.810896766290509330e-01+4.169744704010880376e-01j), (6.478364841079443659e-01+8.332495830470273424e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (1.540412613575442569e-01+8.947784740794942904e-01j), (3.337976628623837705e-01+1.230156174420025117e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (4.253301993012095217e-01+1.500791344010781181e-01j), (2.095080915892840734e-01+3.617053679877465511e-01j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (4.321317477553532349e-02+5.131007947219431431e-01j), (3.081421758538901434e-01+1.096660472668975483e-02j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (8.744374566419277350e-01+9.146892892964830768e-01j), (8.814283972622016794e-02+4.924838500597736868e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (5.645241338358524263e-01+4.070838138576579057e-01j), (6.603964052504162074e-01+5.614566321406784244e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (4.087288514779451321e-01+3.112415126364875828e-01j), (7.727292856174992064e-01+4.179200398330373822e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (6.095524089429509296e-01+2.734544029707485224e-01j), (1.011772330882853010e-01+2.004584610039559234e-01j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (7.938683513855447904e-01+5.412743545533175160e-01j), (6.396850829525503324e-01+4.259795958162718721e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (9.061126527512777251e-01+3.434018185166893833e-01j), (7.884533929357329107e-02+8.266425036539600812e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (6.533384858118991279e-01+2.021511324193722148e-01j), (4.741686934633532191e-01+9.305509805948452007e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (9.832315546073703283e-01+9.588572734943453524e-01j), (4.887470720133142432e-01+2.480419216767312252e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (3.629790212275503247e-01+7.000887849554136011e-01j), (2.543616092415882379e-01+5.069338597317126771e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (7.808476106779403958e-01+7.019618686884077086e-02j), (5.092612589678395807e-01+9.861181000239873651e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (6.737292042899727385e-01+9.801402575970363795e-01j), (2.431106365401037861e-01+8.493017623967070717e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (4.974356568729221273e-01+9.295421398900223231e-01j), (1.465506570210368675e-01+8.052001543365937541e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (9.339561802657936340e-02+3.962255160408780785e-01j), (2.303233896000179692e-01+9.974204242309450130e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (6.630687215471157137e-01+2.217225570696806924e-01j), (9.131564093486568279e-01+9.687491892899006141e-01j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (9.658567231426694599e-01+8.425260749889995626e-01j), (4.974710806241455785e-03+5.284334130645763627e-01j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (3.160218799992270400e-01+2.309960560823931530e-01j), (4.992690018038276056e-01+2.208817234267725915e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (8.630021525883306843e-01+4.226329552985851334e-01j), (9.318813316913548972e-01+1.094884679421970208e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (4.369614189305305318e-01+4.740451174123494482e-01j), (9.063437523662080109e-01+3.677092479582245721e-01j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (2.281956885114233557e-02+5.331688940345417071e-01j), (5.244308068555185720e-01+5.680135681647597856e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (9.392349340814005743e-01+7.247936457479073891e-01j), (5.455903955733261146e-01+2.728764447567867402e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (5.670242091879059698e-01+9.278779120104270195e-01j), (9.937866446626135719e-01+7.244917199142345554e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (3.360141807811988235e-01+2.875576121809256813e-01j), (5.541945886671754140e-01+6.983907083019984530e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (6.038521388266611112e-01+6.243310741516625573e-01j), (1.822346896529740690e-01+1.800879961266556029e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (5.593259436275969110e-01+4.822954787184241532e-01j), (2.884666232579500278e-01+1.975424032267668606e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (8.798801104330421508e-01+3.330572404448073343e-01j), (4.608168275314810103e-01+3.155384405360035505e-01j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (3.561400431067679451e-01+9.063847947026647534e-01j), (5.330488183683783632e-01+9.872455705749866306e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (8.211840514506707489e-01+6.166891788726843737e-01j), (1.821513472491498309e-02+1.004418402706953595e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (7.713486320591012024e-02+1.931506785592648212e-01j), (7.408437689194423692e-01+7.008703064113613879e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (9.312149249426023845e-01+1.016455575837134084e-01j), (3.804560452327165887e-01+4.327800601160600724e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (1.706341458368405561e-01+9.672782271487769812e-01j), (7.577985245685492366e-01+5.542031779944393000e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (5.214997216391922263e-01+8.321781728168922143e-01j), (1.960180880983490859e-01+2.763660887726966386e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (8.629471866961616611e-01+5.612800492552278975e-01j), (7.418452206618837419e-01+3.491214070406631897e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (8.314362205177752152e-01+9.087503319827556769e-01j), (8.445459504386890748e-01+7.866593268670911687e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (1.958569641274673367e-01+8.609468073429968893e-01j), (5.632273664192674056e-01+3.786721102332807343e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (6.259304758128779733e-01+7.598289961715464225e-01j), (9.445142110284053816e-01+3.583193171407824673e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (9.301123866817400110e-01+4.308820800663866191e-01j), (8.432200933546485366e-01+9.554717576708586790e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (9.576501137986559442e-02+2.900819497660144242e-01j), (1.945080908967128375e-01+1.776978891274147987e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (1.817119121684021010e-01+6.268968413278268592e-01j), (5.478515215694240714e-01+5.094885601907639394e-02j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (4.872782560789635786e-01+7.216517106695130579e-04j), (4.731372358121579413e-01+4.504145444584430891e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (4.270395371179769306e-02+3.141465683057441671e-01j), (8.509735131019890986e-02+7.484955803188645396e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (5.803164236271828313e-01+3.303373673027172330e-01j), (7.714465911051316960e-01+7.749245602559589052e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (8.357330937595106590e-01+5.532218670781520187e-01j), (1.497518568660758387e-01+9.285350518554078558e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (2.572225300287509508e-01+4.981463980933105162e-01j), (2.180626801749629973e-02+9.342588917806363691e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (4.447742327421714270e-01+8.441615150081621666e-01j), (4.312211639845825450e-01+4.904538521159884645e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (3.427209280327899732e-01+3.350736439035411074e-01j), (2.691904916368353939e-01+4.820143737513331583e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (6.106853971426122740e-01+8.334399127787496253e-01j), (6.994269675158515387e-02+4.991014961862082489e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (2.780773441942394619e-01+6.690067481352922618e-01j), (6.417931124101848850e-01+5.033850815283272828e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (4.939520747755583585e-01+8.806175519539377605e-01j), (1.087102690530924454e-01+1.755496649308551094e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (9.151671656666766630e-01+1.896453035085071681e-01j), (4.272387618039615864e-01+8.636133243907901935e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (3.210513909073580141e-01+2.610102486938159494e-03j), (1.985114447766270773e-01+7.185437847294539049e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (8.502361001782254846e-02+9.528075181441428843e-01j), (8.806700593593087545e-01+8.773825151712937309e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (3.778877440264633014e-01+5.159842517038559784e-02j), (9.413287273357530127e-01+8.854241588046453115e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (3.817299023417430881e-03+2.449009960801051822e-01j), (3.769674125732469516e-01+5.703230876994080933e-02j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (4.395019346944160077e-01+8.566116090718552956e-01j), (6.804628123036990939e-01+1.194224889432103920e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (8.214025139442614476e-01+2.937827092987077560e-01j), (7.200218059043611563e-01+2.989750114114382296e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (3.064209790063354699e-01+3.529545611421209816e-01j), (6.836513400903332371e-01+6.049631681407385830e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (1.180225259321242559e-01+1.517271699059392631e-01j), (8.720938837567211444e-01+3.245380898441753148e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (7.958549759608891661e-01+1.126197643177462293e-02j), (5.940698332812945903e-01+5.796899812386980821e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (9.245176965495929267e-01+1.517547900258414684e-01j), (7.917885752339560712e-01+2.648092958704486577e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (7.764291003283847470e-01+3.693773198270335900e-01j), (3.864881865998970323e-01+5.448427077004663888e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (5.309306842877099530e-01+2.841448618303822338e-01j), (4.409605749051931367e-01+9.760346509109009139e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (4.175727768561281472e-01+8.866635519265997356e-02j), (3.239046456329669477e-01+7.250052497865759893e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (7.648580322087060734e-01+4.260021594162245462e-01j), (5.288879254081518821e-01+1.005824465298869042e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (3.087843180417185751e-01+8.403193080181647900e-01j), (6.148636612397951895e-01+2.081074055241329823e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (2.792737686499580096e-02+2.545585126822769162e-02j), (9.877806988140346300e-01+4.615677272595634095e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (1.717110461947916056e-01+1.025250424343334688e-01j), (3.932831226770153732e-01+1.356753557405301347e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (3.216931546367670647e-01+3.725938013220750911e-01j), (2.765082663613860348e-06+4.507664671392181965e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (3.010293469643372521e-01+6.778470958892446330e-01j), (5.572063733571409605e-01+2.213645617505465291e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
