# freq,S11,S22
 (8.679228790075068645e-01+3.608100881203011312e-01j), (8.895734491498787921e-01+1.618736266895901554e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (1.396359970898987113e-01+3.995856612057423485e-01j), (7.383226806536066222e-01+9.332566701872527792e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (7.493679893742959397e-01+7.191394080945850975e-01j), (3.511962434381236120e-01+8.822184655452329771e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (5.109807125913731207e-01+9.382813072327034210e-02j), (1.454605587338247963e-01+4.041875026720040953e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (5.855377279106931399e-01+4.710051054281172433e-02j), (9.417677198645177938e-01+3.475241462091184230e-01j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (3.870453705243257492e-01+1.458953142909581446e-01j), (3.836248887741634528e-01+3.147179648191423817e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (9.845723444545166902e-01+7.896145532029457126e-01j), (8.856989714195857566e-01+7.726302321727513966e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (8.966499477006970587e-01+8.119772391714672466e-01j), (5.275196728280950875e-02+5.314199945484121557e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (6.896544203096323100e-01+4.424737235425286741e-01j), (2.512410738915088482e-01+3.233372880788847326e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (2.873052617933473663e-01+3.157084214916444642e-01j), (1.084582344896806161e-01+4.438666884827906500e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (7.784817722224995906e-01+7.437909028961456892e-01j), (4.240864659009514481e-01+4.174170098120770778e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (5.391240798733094586e-01+9.997838461914247965e-01j), (9.930317983710567065e-01+5.166676838606489852e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (3.598257516507376019e-01+6.006415420587868370e-01j), (3.942146565471673636e-01+8.549357518913388576e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (7.382388003646669361e-01+9.154038193568614368e-01j), (7.838344878090245382e-01+5.580732083328562299e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (4.705968918999321460e-01+7.656273527660232281e-01j), (4.784897852094301962e-01+1.742631899302494736e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (1.661649918928925773e-01+6.131709864162163681e-01j), (4.937407964604072497e-01+8.728453736805963370e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (7.317689179643560582e-01+6.994566700863964481e-01j), (1.921458941834945922e-01+2.136877961185741359e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (2.539976152190489556e-01+6.444047897977340789e-01j), (4.956799648884080423e-01+5.548335294086607083e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (7.298814635574183418e-01+2.811170405185633436e-01j), (2.613005812249357129e-01+4.681468785580377157e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (8.049559454733845598e-02+8.822376087126739819e-01j), (3.036044367308768921e-01+2.224051421031436604e-02j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (8.337990864461509721e-01+9.759343792680953422e-01j), (9.401677277988218506e-02+9.583207463140605009e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (7.613760816416305088e-01+3.758342568492897273e-01j), (9.579481752961638286e-02+1.550958316883623844e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (5.344601068720367110e-01+9.312072221241254333e-01j), (1.976218146128913000e-01+8.774841079306945346e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (8.654990309172501117e-01+6.452065698259510373e-01j), (8.814429837841287751e-01+3.001136032663844766e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (3.111755558095186114e-02+8.024047123439796980e-01j), (6.548049886811857512e-01+4.164233212046958288e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (8.197307577597413575e-01+3.572823138717927671e-01j), (9.467863810732146668e-02+9.688605442683603242e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (7.751720604071995480e-01+2.226961976124193221e-01j), (1.533256031556257115e-01+1.207624222652216028e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (3.667912803605843930e-02+7.594172676384546294e-01j), (5.613445432665010726e-01+5.773207041875075829e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (9.344837613602043902e-01+4.450259293353238110e-01j), (8.620089045202345979e-01+5.805826688260469215e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (1.397859936972628558e-01+2.365461176580991864e-01j), (3.258701776348010837e-01+3.585152197423546738e-02j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (6.211401559623312973e-01+5.570119538615921906e-01j), (5.619864003209896763e-01+7.593100043948142197e-02j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (8.414261514564187472e-01+2.732099851830878112e-01j), (7.838742192223457916e-01+7.635203378053900813e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (1.253206508639496120e-01+6.101197130301290183e-01j), (1.673571388377725899e-02+7.994012983853748811e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (6.517375271696856931e-01+8.608460673320318390e-01j), (6.534766469246131582e-01+9.449733464018397200e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (6.203640343965197701e-01+9.519699368685089480e-01j), (7.962170814771520888e-01+4.972623859671188029e-02j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (7.319258649374302816e-01+8.045641271651901016e-01j), (5.500245992509525950e-01+1.509348980865353740e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (6.921732579266373087e-01+5.256426119292123555e-01j), (4.945157609407694332e-01+4.792626002712685462e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (7.990754990755043474e-01+8.407730036438938459e-01j), (1.052926317663904765e-02+6.871023379438778722e-02j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (2.336074235074876437e-01+6.142168042155055074e-01j), (5.411485991259509243e-01+1.600404537531900928e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (4.529548878078116791e-01+5.207729609620871392e-01j), (4.899587581160391725e-02+5.637893572981842460e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (4.294439087066737049e-02+8.821187454654132454e-01j), (4.868647043012385156e-01+4.067905698855677210e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (5.942960775390315753e-01+7.596048900600853582e-01j), (3.250540812535808177e-01+7.404186089576983987e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (8.787807912223348783e-01+2.550479544418374767e-01j), (2.762581631691634065e-01+7.249700935308552863e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (5.411952225805474193e-01+8.104516473300278356e-01j), (8.965692789642730753e-01+4.734055885977893618e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (6.377864824350514272e-01+8.978612668193786117e-02j), (9.599568218450649226e-02+3.717366501358154718e-02j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (6.717281121389420129e-01+9.662370535442809105e-01j), (6.990422419803710152e-02+8.270891644930347120e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (5.005482385832198400e-01+7.932878523878278409e-01j), (9.647905802200580361e-01+5.656919590608803228e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (4.932313668426675513e-01+9.327842000629039676e-01j), (6.200436335215443462e-01+8.830803997565657149e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (5.599691012801384371e-01+3.717764578990964131e-01j), (3.378110482577401097e-02+5.340345628443181614e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (1.240362681946698409e-01+2.147705339576367889e-01j), (2.524005862905162045e-01+9.625960012321410630e-03j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (6.935401264458951331e-01+5.191312598867966477e-01j), (6.124638398407165063e-01+8.960383938585501085e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (4.635919601773520471e-01+8.157155447886629274e-01j), (6.340093757245276462e-01+1.308901005017871766e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (8.112361780573420500e-01+2.576280306083941207e-01j), (2.654580988440701228e-01+8.413886682421183316e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (4.392392375766260848e-01+4.726280655981930368e-01j), (8.606276012615399207e-01+8.653317896855279301e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (5.343938474601016564e-01+9.784510554218672773e-02j), (2.419653336445873881e-01+9.189392406334591090e-01j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (5.743138373295330057e-01+5.006943504820169366e-01j), (3.031872465445193399e-01+1.675142238140365780e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (8.808701345111724645e-01+9.581103676824936910e-01j), (6.019845368774614514e-01+9.274780219755089927e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (8.333869991270970168e-02+9.188846053636412492e-02j), (6.329844057705354965e-01+8.099616330218077920e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (9.171456983438702748e-01+1.139817101944411437e-01j), (6.732878041250569545e-01+6.794606139507171072e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (1.758152943427025994e-01+2.709598914534583347e-01j), (6.846056978705883367e-03+8.609624701572693439e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (6.518707578649263201e-02+7.297014848232037387e-01j), (1.874228167627788322e-01+3.583259328095934615e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (4.975611982914162068e-01+7.697438407425871709e-02j), (5.913170594428152071e-02+1.351619888038394501e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (5.410617000445292479e-01+9.969052352069674994e-01j), (9.815294361766637721e-01+3.012290527961225539e-02j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (4.942406204397801206e-01+6.701991201505762552e-01j), (6.168808479909198006e-01+4.873302554071661241e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (6.366502886261238281e-01+2.845026556104687243e-01j), (1.543427386621678554e-01+6.839147777369174452e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (9.270691356814053652e-01+5.454686459752196015e-01j), (6.259512803852218532e-02+8.041773059610271002e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (1.852759645117091347e-01+5.739232266988303355e-02j), (4.825775477266280866e-01+1.883093786782813472e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (3.300366114469134304e-01+9.390864807593084507e-01j), (6.750553691693228497e-02+9.191117008209948036e-02j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (8.652770646019773970e-01+6.715009211052769267e-02j), (6.697327989586875363e-01+6.468157245318407744e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (8.344618553799244554e-01+1.221257582241181971e-01j), (4.120966767678198028e-01+6.555012492829022097e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (8.262194340820252503e-01+6.869575378024950219e-01j), (7.628637267980716841e-01+6.400438411072361111e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (6.022974598466777074e-01+8.416629531888082383e-01j), (3.244946145591136588e-01+7.930166870989995287e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (3.159575727666251721e-01+3.721402967634416248e-01j), (5.722630374777573081e-01+7.457862234285509428e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (8.464565779402598578e-01+4.363275485931052966e-01j), (6.516955043041838813e-01+3.759485870373852068e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (5.109906813233414669e-01+1.529049571638508853e-01j), (1.806485453276093223e-01+5.296565430180026901e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (6.806308339562371357e-01+2.943737726369799468e-01j), (1.124764897861183499e-01+6.114956796888236790e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (3.810261790251435743e-01+7.791155088928080064e-01j), (1.309108848740720976e-01+9.109241589910272996e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (9.114904792439754155e-01+8.419432388268307532e-01j), (5.360190462745995088e-02+3.471373807920926646e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (3.327806870655753979e-01+2.886546645501586461e-02j), (9.038403531615480935e-01+1.378149464162846671e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (6.417793782479930265e-01+9.584892464924831268e-01j), (6.176716632845361543e-01+1.970975085642777680e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (3.687281969929528946e-01+2.984739310123616374e-01j), (6.451601437306710984e-01+2.154495996980084760e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (2.514905149455903821e-02+9.098724347787210398e-01j), (4.809768737456739940e-01+8.797266776044108116e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (5.900132294054000193e-01+3.626445020265939290e-01j), (4.650399230238019266e-01+8.103162869675258895e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (6.071179731601109575e-01+1.146908621012212581e-01j), (2.434260977278330795e-01+4.707955093466241747e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (1.698982331643014154e-01+1.987406556165012272e-01j), (6.533233804740093964e-01+4.128395950934135028e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (1.939913528483099281e-01+5.888719607479744322e-01j), (6.459169620364297870e-01+8.176771398321837081e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (6.911889558983408399e-02+9.031022319711247137e-01j), (5.100084596131027048e-01+2.207141308061638663e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (9.527399359125395817e-01+6.493820039911287756e-01j), (4.929904319192049966e-01+6.394644024454700926e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (6.878998540361449532e-01+3.436157522078059356e-01j), (4.108729016999718153e-01+7.198246362644307172e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (5.686735372297657687e-01+1.425798514828424679e-02j), (6.117279583601059612e-01+1.404884216720079237e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (1.387557208173698653e-01+5.249699029371446279e-02j), (4.932048997148468228e-01+3.595095535578218815e-02j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (5.511038238556706936e-01+8.781392925898483526e-01j), (5.856779851223348210e-01+9.314010004465936854e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (2.398631036838453356e-01+1.654348035038506470e-01j), (1.810576536861213670e-01+8.987453857163089088e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (2.387120575984649218e-01+4.798323182933090791e-01j), (2.364131591008034050e-02+9.005311612584182557e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (8.493514441895599898e-02+7.049745557576154731e-01j), (3.672360115180279827e-01+7.159887607755270889e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (6.742967384680957910e-01+5.707647500470217627e-01j), (3.892577696297250256e-03+9.972381324412193937e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (3.247010368486616949e-01+3.339426982441385805e-01j), (7.486559255671856317e-01+4.118506224296641927e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (1.957639362364462787e-01+4.222504387862159314e-01j), (5.757709277957466787e-01+8.076116361603459248e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (8.539475541647046919e-01+6.653932823797041873e-01j), (6.829059290581303010e-01+4.825359285887049765e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (1.310767577131094486e-01+2.719042120226728976e-01j), (5.089202302959868751e-01+7.093867709155321499e-02j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (5.818092269736420130e-01+6.464035752266372725e-02j), (2.472250979037782237e-02+9.585446380005654410e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (2.363085740339728735e-01+2.992455859035075827e-01j), (7.079949960959014410e-01+1.232267077429788360e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (4.319210250460868705e-01+2.934510230740303705e-01j), (7.811702181329782668e-02+2.008818063741992788e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (3.823225960722658190e-01+4.230345817279710374e-01j), (6.054234372132466513e-01+3.823548469625884794e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (4.616643693972578566e-01+4.631722813234517844e-02j), (6.140550916150192551e-01+2.296256977216197814e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (4.849735614264960581e-02+7.394851560558850512e-01j), (2.435233273174945978e-01+5.562133015502861433e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (5.257766985750759181e-01+3.833619939880005267e-01j), (1.001784664416109916e-01+1.905620384484620899e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (6.069336778672268506e-01+3.837427603458105629e-01j), (2.598148269179656467e-02+2.328488125230115946e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (8.647655227289500202e-01+2.153353115355902681e-01j), (5.946946533569595905e-01+2.767719156363789290e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (9.296791602167959745e-01+7.859662569591032710e-01j), (8.584479990408259154e-01+1.673436770295473330e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (1.709559680526548942e-01+3.842288720581830130e-01j), (6.412070380103787048e-01+4.346024918962410055e-03j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (9.014949738936798296e-01+8.108928778108537294e-01j), (6.573066397979225872e-01+4.102168517723940866e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (1.719095097964014052e-01+6.621719123053187994e-01j), (5.608726697442668607e-01+5.701107950296386839e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (7.431268431471560465e-02+2.188373388961257771e-01j), (2.245008251919962117e-01+3.964119777387894450e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (3.663872995638203234e-01+1.007968066795781326e-01j), (1.507251404917020476e-02+1.065823633532119175e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (5.932969412973417844e-01+9.388057377583824969e-02j), (1.139096794309129024e-01+7.713907837396094536e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (6.775844797059248359e-01+3.981551012961560554e-01j), (4.462812530380191323e-01+2.542382527606946718e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (7.953347237048405960e-01+6.672700117951098076e-01j), (9.226022698477278627e-01+7.566161293870988791e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (7.285939190213017724e-01+9.248869626028256574e-01j), (4.600072890335219489e-01+4.573238344336572059e-02j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (3.285560774666578254e-01+4.749093213799688851e-01j), (9.211450272920830296e-01+7.098877925903758213e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (3.558231813577719116e-01+8.617584429935587487e-02j), (7.051016500464097891e-01+3.708261819539108162e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (9.872622925707694730e-01+1.057734572265321971e-01j), (1.528462199200621985e-01+7.803922211783224094e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (6.157983640879646225e-01+1.979374311625354821e-01j), (5.721427792398022794e-01+6.702525057542527698e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (7.880894705724108551e-01+1.374708742832282393e-01j), (3.456967704773240557e-01+5.863500181570062697e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (6.549330346419270921e-01+1.953030444078014405e-01j), (8.784841975817554438e-01+2.142585945279408266e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (2.267580279517532604e-01+5.354437747021403293e-01j), (8.881104910723773838e-01+4.375369280585904574e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (9.555164324081553140e-01+4.295172077903898211e-01j), (4.327628951765905008e-01+2.956354592130272518e-02j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (4.030908285165060168e-01+2.539215796118770019e-01j), (7.457743860403864833e-02+4.722574921693342143e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (4.399286411652992834e-01+6.304947919989722926e-02j), (2.871832233169608894e-01+9.985934539676188937e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (8.341937389756970411e-01+8.519436920957067505e-01j), (7.444318015456009574e-01+4.299074512418162852e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (3.429671196978126835e-01+5.063055644515479514e-01j), (8.925746974754344976e-01+3.881680742525591699e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (3.393837586444792276e-02+7.484022312163345347e-01j), (1.521048968243227106e-01+8.793741240204335785e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (9.758116668089777956e-01+2.150395017773584216e-01j), (9.770905959314987177e-01+4.211544530621912363e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (3.375879555841178048e-01+3.453661581761663379e-01j), (7.405593307293434346e-02+7.138765549329165738e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (5.879833252834841817e-01+2.063998258440252753e-01j), (6.078518377990850263e-01+2.681231111938314760e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (3.705244494508130870e-02+1.603126275638524501e-01j), (6.131754656391174008e-01+5.736688414090612698e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (8.392010403399988716e-01+6.827833908355251946e-02j), (4.526439673984306022e-02+9.801162321249132781e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (5.360170610461818530e-01+3.897868965973366739e-01j), (9.887669594265863227e-01+9.829203606828206263e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (5.165598022593345107e-01+9.364901866274522035e-02j), (9.034519231342705847e-01+2.330418975085571942e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (4.684916675608552517e-02+1.307343913215686104e-01j), (3.839472523833824535e-01+2.550239415257974374e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (1.375335174751178835e-01+8.393545627090667205e-01j), (7.521994151576422150e-01+1.483896494300309676e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (5.531749854741752070e-01+1.983230021869895054e-01j), (6.388980848453539307e-01+4.286713876442120874e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (5.118928706281389296e-03+4.588732585660921792e-01j), (2.047484446478795572e-01+6.217408018437312611e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (4.668926600000624649e-01+3.279873502182482081e-01j), (9.059573039015688112e-01+4.267580552010662442e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (3.246722165772801816e-01+2.620993999216458814e-01j), (5.531462535089637367e-01+7.862069118325248906e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (2.456873883133905423e-01+3.989355271632979427e-01j), (3.690344520356074742e-01+6.527763492150326918e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (5.929876476139406272e-02+9.633324249426138408e-01j), (8.295079653244242790e-01+4.704217794864649083e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (4.228299913498081430e-01+4.407934269138562566e-01j), (8.306061607329784380e-02+4.083766362892312651e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (1.891614112696399230e-01+8.423444056568344385e-01j), (5.181910188313356702e-01+3.769685061279102190e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (1.621435903224233144e-01+2.933183155119432062e-01j), (8.251392759797737675e-02+2.904646858184030123e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (3.273955362639702216e-02+2.707266780383507099e-01j), (3.640474076895965361e-01+6.858630499713379569e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (2.000012949535071582e-01+3.397296167336782968e-02j), (1.446236348438799668e-01+1.545991208221110247e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (9.644217338610859835e-01+3.998994165037841331e-01j), (9.166719612453088084e-01+3.736747458417677414e-02j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (8.357567536417392917e-01+2.115930191656694159e-01j), (4.339441557583889608e-02+3.280198664169563516e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (5.247327632544608322e-01+4.056599214376201967e-01j), (1.003818002255124631e-01+5.805161536367904329e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (8.692770459413984296e-01+8.978152416108353684e-02j), (2.309390253608061272e-01+1.023858437157485479e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (1.349921117082345523e-01+1.691562245227258288e-01j), (3.584694897910650768e-01+8.281058457700628539e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (4.237868843787223616e-01+9.104540799299735143e-01j), (3.835836845664597483e-01+1.343542178104806251e-02j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (4.156738074090293722e-01+6.410939082977838988e-01j), (5.714197832788505682e-01+3.472319295165187114e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (1.124189750478830074e-01+1.577956930989852236e-01j), (4.875441636034011372e-01+6.916101100975657889e-02j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (5.667439723062357437e-01+7.313478903263487263e-01j), (1.231947587507143949e-01+6.443960614527408648e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (5.633264676987691510e-01+8.630876541498269106e-01j), (6.133405755767651346e-01+9.065116677557613079e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (5.003538051378515483e-01+8.209113014363599303e-01j), (7.858525420329236510e-01+3.016539788302193825e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (6.859510887364088649e-01+3.339300901167782110e-01j), (8.074479743516116415e-01+6.002975299442018242e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (6.252283838512353586e-01+9.918458971578811845e-01j), (4.721854920741581640e-01+3.199041295014279918e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (6.489175748164163204e-01+8.961363174612728688e-01j), (8.543724575221641748e-01+9.480168794603801574e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (5.056765905647867543e-01+7.844367297734644584e-02j), (1.774983856057666953e-01+6.327651055317492501e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (5.155967411312751825e-01+4.290977266295480375e-01j), (8.236274000654716376e-01+3.972830515144656349e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (8.751414206137886342e-01+6.861490689914273577e-02j), (4.174626148552049720e-01+9.718845813201625328e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (8.609953403039538600e-01+6.965159931134464744e-01j), (7.325052032586911732e-01+8.855601863846156441e-01j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (2.118334539240818160e-02+4.605452822776717747e-01j), (3.163581504092056740e-01+6.073053835847043169e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (5.472507300930301577e-01+3.117346599476625846e-01j), (5.415190884502169011e-01+3.132668132185013610e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (4.651916796000210574e-02+6.526074928906738792e-01j), (5.511130922203488769e-02+5.614162978316028507e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (5.322630015935073677e-01+5.480393263825549255e-01j), (8.885467048704034365e-01+1.737696723920257869e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
